dataset,scene_id,frame_idx,predicted_confidence,predicted_std,actual_confidence,decision,is_audit_frame,source_json
nuscenes_full,325cef682f064c55a255f2625c533b75,143,0.94912,0.200629,0.984162,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,144,0.949493,0.200741,0.984165,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,145,0.949367,0.200544,0.984001,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,146,0.949903,0.20063,0.984162,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,147,0.950254,0.200644,0.977388,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,148,0.950206,0.200557,0.981622,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,149,0.950192,0.200564,0.985116,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,150,0.950131,0.200564,0.985144,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,151,0.950326,0.200564,0.984941,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,152,0.9506,0.20089,0.985157,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,153,0.950493,0.200567,0.984968,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,154,0.950314,0.200558,0.985114,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,155,0.950572,0.200692,0.984975,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,156,0.950607,0.200553,0.985124,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,157,0.950477,0.200561,0.984958,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,158,0.950504,0.20056,0.984526,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,159,0.950888,0.20056,0.987824,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,160,0.951112,0.200563,0.987944,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,161,0.951699,0.200592,0.987817,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,162,0.951918,0.200586,0.987948,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,163,0.95217,0.200592,0.987944,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,164,0.952416,0.200575,0.987819,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,165,0.952792,0.200616,0.98794,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,166,0.953172,0.200587,0.987822,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,167,0.953558,0.200577,0.981119,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,168,0.953815,0.200713,0.980569,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,169,0.954078,0.200734,0.987523,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,170,0.954134,0.200603,0.98739,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,171,0.954539,0.200585,0.987521,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,172,0.954787,0.200612,0.98752,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,173,0.955049,0.200588,0.98738,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,174,0.955241,0.200619,0.987536,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,175,0.955698,0.200581,0.987393,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,176,0.956195,0.200633,0.987523,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,177,0.95685,0.200719,0.984092,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,178,0.957302,0.200823,0.978731,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,179,0.95702,0.200589,0.989359,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,180,0.956841,0.200595,0.989359,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,181,0.957047,0.200606,0.989249,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,182,0.957234,0.200612,0.989359,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,183,0.957356,0.2006,0.989357,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,184,0.957284,0.200573,0.989364,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,185,0.957547,0.200715,0.98925,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,186,0.957472,0.200575,0.989356,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,187,0.957485,0.200589,0.989365,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,188,0.957796,0.200607,0.978925,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,189,0.958727,0.200869,0.990048,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,190,0.95902,0.200669,0.990042,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,191,0.95986,0.200653,0.989942,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,192,0.960037,0.200609,0.990042,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,193,0.960585,0.200615,0.990046,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,194,0.961499,0.200699,0.990038,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,195,0.962341,0.201119,0.989953,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,196,0.962917,0.200749,0.990047,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,197,0.963108,0.20065,0.986348,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,198,0.964075,0.20071,0.983956,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,199,0.964813,0.200823,0.991557,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,200,0.965409,0.200845,0.991548,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,201,0.966099,0.200766,0.991484,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,202,0.96628,0.200708,0.991564,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,203,0.966884,0.200727,0.991559,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,204,0.967493,0.200735,0.991467,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,205,0.968455,0.200964,0.991542,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,206,0.969385,0.200989,0.991533,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,207,0.969341,0.200769,0.987665,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,208,0.970078,0.200777,0.983536,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,209,0.970432,0.200861,0.991074,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,210,0.970201,0.200808,0.991165,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,211,0.970427,0.200809,0.991077,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,212,0.97055,0.200866,0.991162,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,213,0.971271,0.201328,0.991078,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,214,0.970871,0.20108,0.991138,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,215,0.970646,0.200885,0.991078,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,216,0.970707,0.200815,0.990654,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,217,0.971083,0.201011,0.991519,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,218,0.970333,0.200765,0.986816,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,219,0.97167,0.201006,0.990697,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,220,0.972318,0.201143,0.990619,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,221,0.972253,0.200868,0.990709,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,222,0.972194,0.200838,0.990611,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,223,0.972626,0.201088,0.990708,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,224,0.973059,0.201507,0.9906,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,225,0.972468,0.200934,0.99069,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,226,0.973246,0.201388,0.990581,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,227,0.97336,0.201095,0.97912,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,228,0.913223,0.200558,0.977911,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,229,0.914488,0.20063,0.988825,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,230,0.916006,0.200874,0.990173,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,231,0.917613,0.200731,0.989547,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,232,0.918476,0.200568,0.989434,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,233,0.919279,0.200392,0.989543,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,234,0.920705,0.200478,0.989443,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,235,0.921499,0.200315,0.989547,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,236,0.923158,0.200432,0.989231,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,237,0.924595,0.200459,0.989717,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,238,0.926617,0.200851,0.974496,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,239,0.925686,0.200272,0.990941,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,240,0.927759,0.200566,0.990835,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,241,0.928609,0.200358,0.990931,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,242,0.930278,0.200561,0.990832,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,243,0.931061,0.200425,0.990926,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,244,0.932459,0.200449,0.990922,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,245,0.93428,0.200776,0.990827,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,246,0.935355,0.200616,0.990914,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,247,0.9362,0.20049,0.990821,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,248,0.936379,0.200333,0.984733,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,249,0.938424,0.201098,0.993252,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,250,0.938644,0.201191,0.993315,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,251,0.938563,0.200883,0.993243,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,252,0.939174,0.201127,0.993309,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,253,0.937013,0.200379,0.993239,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,254,0.93811,0.200649,0.993303,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,255,0.938435,0.200808,0.993234,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,256,0.939523,0.200977,0.993301,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,257,0.938749,0.200747,0.98465,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,258,0.940802,0.201566,0.975724,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,259,0.937125,0.200303,0.993284,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,260,0.938178,0.200476,0.993348,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,261,0.93824,0.200421,0.99328,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,262,0.939059,0.200593,0.993278,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,263,0.940363,0.201006,0.993353,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,264,0.940893,0.201233,0.993279,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,265,0.939451,0.200661,0.993348,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,266,0.940574,0.200834,0.99327,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,267,0.941356,0.200989,0.988894,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,268,0.940551,0.200691,0.992737,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,269,0.940349,0.200618,0.992816,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,270,0.942805,0.201458,0.992738,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,325cef682f064c55a255f2625c533b75,271,0.943383,0.201366,0.992741,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
